state_name,year,type,incidence,inmate_injured,jail_personnel_injured,inmate_killed,jail_personnel_killed
A & N Islands,2009,Firings In Jail,0,0,0,0,0
A & N Islands,2010,Jail Breaks,0,0,0,0,0
A & N Islands,2010,Clashes/Group Clashes Etc,0,0,0,0,0
A & N Islands,2010,Firings In Jail,0,0,0,0,0
A & N Islands,2011,Jail Breaks,0,0,0,0,0
A & N Islands,2011,Clashes/Group Clashes Etc,0,0,0,0,0
A & N Islands,2011,Firings In Jail,0,0,0,0,0
A & N Islands,2012,Jail Breaks,0,0,0,0,0
A & N Islands,2012,Clashes/Group Clashes Etc,0,0,0,0,0
A & N Islands,2012,Firings In Jail,0,0,0,0,0
Chandigarh,2001,Jail Breaks,0,0,0,0,0
Chandigarh,2001,Clashes/Group Clashes Etc,0,0,0,0,0
Chandigarh,2001,Firings In Jail,0,0,0,0,0
Chandigarh,2002,Jail Breaks,0,0,0,0,0
Chandigarh,2002,Clashes/Group Clashes Etc,0,0,0,0,0
Chandigarh,2002,Firings In Jail,0,0,0,0,0
Chandigarh,2003,Jail Breaks,0,0,0,0,0
Chandigarh,2003,Clashes/Group Clashes Etc,0,0,0,0,0
Chandigarh,2003,Firings In Jail,0,0,0,0,0
Chandigarh,2004,Jail Breaks,1,0,0,0,0
Chandigarh,2004,Clashes/Group Clashes Etc,0,0,0,0,0
Chandigarh,2004,Firings In Jail,0,0,0,0,0
Chandigarh,2005,Jail Breaks,1,0,0,0,0
Chandigarh,2005,Clashes/Group Clashes Etc,0,0,0,0,0
Chandigarh,2005,Firings In Jail,0,0,0,0,0
Chandigarh,2006,Jail Breaks,1,0,0,0,0
Chandigarh,2006,Clashes/Group Clashes Etc,0,0,0,0,0
Chandigarh,2006,Firings In Jail,0,0,0,0,0
Chandigarh,2007,Jail Breaks,0,0,0,0,0
Chandigarh,2007,Clashes/Group Clashes Etc,0,0,0,0,0
Chandigarh,2007,Firings In Jail,0,0,0,0,0
Chandigarh,2008,Jail Breaks,0,0,0,0,0
Chandigarh,2008,Clashes/Group Clashes Etc,0,0,0,0,0
Chandigarh,2008,Firings In Jail,0,0,0,0,0
Chandigarh,2009,Jail Breaks,0,0,0,0,0
Chandigarh,2009,Clashes/Group Clashes Etc,0,0,0,0,0
Chandigarh,2009,Firings In Jail,0,0,0,0,0
Chandigarh,2010,Jail Breaks,0,0,0,0,0
Chandigarh,2010,Clashes/Group Clashes Etc,0,0,0,0,0
Chandigarh,2010,Firings In Jail,0,0,0,0,0
Chandigarh,2011,Jail Breaks,0,0,0,0,0
Chandigarh,2011,Clashes/Group Clashes Etc,0,0,0,0,0
Chandigarh,2011,Firings In Jail,0,0,0,0,0
Chandigarh,2012,Jail Breaks,0,0,0,0,0
Chandigarh,2012,Clashes/Group Clashes Etc,0,0,0,0,0
Chandigarh,2012,Firings In Jail,0,0,0,0,0
D & N Haveli,2001,Jail Breaks,0,0,0,0,0
D & N Haveli,2001,Clashes/Group Clashes Etc,0,0,0,0,0
D & N Haveli,2001,Firings In Jail,0,0,0,0,0
D & N Haveli,2002,Jail Breaks,0,0,0,0,0
D & N Haveli,2002,Clashes/Group Clashes Etc,0,0,0,0,0
D & N Haveli,2002,Firings In Jail,0,0,0,0,0
D & N Haveli,2003,Jail Breaks,0,0,0,0,0
D & N Haveli,2003,Clashes/Group Clashes Etc,0,0,0,0,0
D & N Haveli,2003,Firings In Jail,0,0,0,0,0
D & N Haveli,2004,Jail Breaks,0,0,0,0,0
D & N Haveli,2004,Clashes/Group Clashes Etc,0,0,0,0,0
D & N Haveli,2004,Firings In Jail,0,0,0,0,0
D & N Haveli,2005,Jail Breaks,0,0,0,0,0
D & N Haveli,2005,Clashes/Group Clashes Etc,0,0,0,0,0
D & N Haveli,2005,Firings In Jail,0,0,0,0,0
D & N Haveli,2006,Jail Breaks,0,0,0,0,0
D & N Haveli,2006,Clashes/Group Clashes Etc,0,0,0,0,0
D & N Haveli,2006,Firings In Jail,0,0,0,0,0
D & N Haveli,2007,Jail Breaks,0,0,0,0,0
D & N Haveli,2007,Clashes/Group Clashes Etc,0,0,0,0,0
D & N Haveli,2007,Firings In Jail,0,0,0,0,0
D & N Haveli,2008,Jail Breaks,0,0,0,0,0
D & N Haveli,2008,Clashes/Group Clashes Etc,0,0,0,0,0
D & N Haveli,2008,Firings In Jail,0,0,0,0,0
D & N Haveli,2009,Jail Breaks,0,0,0,0,0
D & N Haveli,2009,Clashes/Group Clashes Etc,0,0,0,0,0
D & N Haveli,2009,Firings In Jail,0,0,0,0,0
D & N Haveli,2010,Jail Breaks,0,0,0,0,0
D & N Haveli,2010,Clashes/Group Clashes Etc,0,0,0,0,0
D & N Haveli,2010,Firings In Jail,0,0,0,0,0
D & N Haveli,2011,Jail Breaks,0,0,0,0,0
D & N Haveli,2011,Clashes/Group Clashes Etc,0,0,0,0,0
D & N Haveli,2011,Firings In Jail,0,0,0,0,0
D & N Haveli,2012,Jail Breaks,0,0,0,0,0
D & N Haveli,2012,Clashes/Group Clashes Etc,0,0,0,0,0
D & N Haveli,2012,Firings In Jail,0,0,0,0,0
Daman & Diu,2001,Jail Breaks,0,0,0,0,0
Daman & Diu,2001,Clashes/Group Clashes Etc,0,0,0,0,0
Daman & Diu,2001,Firings In Jail,0,0,0,0,0
Daman & Diu,2002,Jail Breaks,0,0,0,0,0
Daman & Diu,2002,Clashes/Group Clashes Etc,0,0,0,0,0
Daman & Diu,2002,Firings In Jail,0,0,0,0,0
Daman & Diu,2003,Jail Breaks,0,0,0,0,0
Daman & Diu,2003,Clashes/Group Clashes Etc,0,0,0,0,0
Daman & Diu,2003,Firings In Jail,0,0,0,0,0
Daman & Diu,2004,Jail Breaks,0,0,0,0,0
Daman & Diu,2004,Clashes/Group Clashes Etc,0,0,0,0,0
Daman & Diu,2004,Firings In Jail,0,0,0,0,0
Daman & Diu,2005,Jail Breaks,0,0,0,0,0
Daman & Diu,2005,Clashes/Group Clashes Etc,0,0,0,0,0
Daman & Diu,2005,Firings In Jail,0,0,0,0,0
Daman & Diu,2006,Jail Breaks,0,0,0,0,0
Daman & Diu,2006,Clashes/Group Clashes Etc,0,0,0,0,0
Daman & Diu,2006,Firings In Jail,0,0,0,0,0
Daman & Diu,2007,Jail Breaks,0,0,0,0,0
Daman & Diu,2007,Clashes/Group Clashes Etc,0,0,0,0,0
Daman & Diu,2007,Firings In Jail,0,0,0,0,0
Daman & Diu,2008,Jail Breaks,0,0,0,0,0
Daman & Diu,2008,Clashes/Group Clashes Etc,0,0,0,0,0
Daman & Diu,2008,Firings In Jail,0,0,0,0,0
Daman & Diu,2009,Jail Breaks,0,0,0,0,0
Daman & Diu,2009,Clashes/Group Clashes Etc,0,0,0,0,0
Daman & Diu,2009,Firings In Jail,0,0,0,0,0
Daman & Diu,2010,Jail Breaks,0,0,0,0,0
Daman & Diu,2010,Clashes/Group Clashes Etc,0,0,0,0,0
Daman & Diu,2010,Firings In Jail,0,0,0,0,0
Daman & Diu,2011,Jail Breaks,0,0,0,0,0
Daman & Diu,2011,Clashes/Group Clashes Etc,0,0,0,0,0
Daman & Diu,2011,Firings In Jail,0,0,0,0,0
Daman & Diu,2012,Jail Breaks,0,0,0,0,0
Daman & Diu,2012,Clashes/Group Clashes Etc,0,0,0,0,0
Daman & Diu,2012,Firings In Jail,0,0,0,0,0
Delhi,2001,Jail Breaks,0,0,0,0,0
Delhi,2001,Clashes/Group Clashes Etc,0,0,0,0,0
Delhi,2001,Firings In Jail,0,0,0,0,0
Delhi,2002,Jail Breaks,0,0,0,0,0
Delhi,2002,Clashes/Group Clashes Etc,0,0,0,0,0
Delhi,2002,Firings In Jail,0,0,0,0,0
Delhi,2003,Jail Breaks,0,0,0,0,0
Delhi,2003,Clashes/Group Clashes Etc,0,0,0,0,0
Delhi,2003,Firings In Jail,0,0,0,0,0
Delhi,2004,Jail Breaks,0,0,0,0,0
Delhi,2004,Clashes/Group Clashes Etc,0,0,0,0,0
Delhi,2004,Firings In Jail,0,0,0,0,0
Delhi,2005,Jail Breaks,0,0,0,0,0
Delhi,2005,Clashes/Group Clashes Etc,0,0,0,0,0
Delhi,2005,Firings In Jail,0,0,0,0,0
Delhi,2006,Jail Breaks,0,0,0,0,0
Delhi,2006,Clashes/Group Clashes Etc,0,0,0,0,0
Delhi,2006,Firings In Jail,0,0,0,0,0
Delhi,2007,Jail Breaks,0,0,0,0,0
Delhi,2007,Clashes/Group Clashes Etc,0,0,0,0,0
Delhi,2007,Firings In Jail,0,0,0,0,0
Delhi,2008,Jail Breaks,0,0,0,0,0
Delhi,2008,Clashes/Group Clashes Etc,0,0,0,0,0
Delhi,2008,Firings In Jail,0,0,0,0,0
Delhi,2009,Jail Breaks,0,0,0,0,0
Delhi,2009,Clashes/Group Clashes Etc,0,0,0,0,0
Delhi,2009,Firings In Jail,0,0,0,0,0
Delhi,2010,Jail Breaks,0,0,0,0,0
Delhi,2010,Clashes/Group Clashes Etc,2,6,0,0,0
Delhi,2010,Firings In Jail,0,0,0,0,0
Delhi,2011,Jail Breaks,0,0,0,0,0
Delhi,2011,Clashes/Group Clashes Etc,7,9,0,2,0
Delhi,2011,Firings In Jail,0,0,0,0,0
Delhi,2012,Jail Breaks,0,0,0,0,0
Delhi,2012,Clashes/Group Clashes Etc,99,126,2,0,0
Delhi,2012,Firings In Jail,0,0,0,0,0
Lakshadweep,2001,Jail Breaks,0,0,0,0,0
Lakshadweep,2001,Clashes/Group Clashes Etc,0,0,0,0,0
Lakshadweep,2001,Firings In Jail,0,0,0,0,0
Lakshadweep,2002,Jail Breaks,0,0,0,0,0
Lakshadweep,2002,Clashes/Group Clashes Etc,0,0,0,0,0
Lakshadweep,2002,Firings In Jail,0,0,0,0,0
Lakshadweep,2003,Jail Breaks,0,0,0,0,0
Lakshadweep,2003,Clashes/Group Clashes Etc,0,0,0,0,0
Lakshadweep,2003,Firings In Jail,0,0,0,0,0
Lakshadweep,2004,Jail Breaks,0,0,0,0,0
Lakshadweep,2004,Clashes/Group Clashes Etc,0,0,0,0,0
Lakshadweep,2004,Firings In Jail,0,0,0,0,0
Lakshadweep,2005,Jail Breaks,0,0,0,0,0
Lakshadweep,2005,Clashes/Group Clashes Etc,0,0,0,0,0
Lakshadweep,2005,Firings In Jail,0,0,0,0,0
Lakshadweep,2006,Jail Breaks,0,0,0,0,0
Lakshadweep,2006,Clashes/Group Clashes Etc,0,0,0,0,0
Lakshadweep,2006,Firings In Jail,0,0,0,0,0
Lakshadweep,2007,Jail Breaks,0,0,0,0,0
Lakshadweep,2007,Clashes/Group Clashes Etc,0,0,0,0,0
Lakshadweep,2007,Firings In Jail,0,0,0,0,0
Lakshadweep,2008,Jail Breaks,0,0,0,0,0
Lakshadweep,2008,Clashes/Group Clashes Etc,0,0,0,0,0
Lakshadweep,2008,Firings In Jail,0,0,0,0,0
Lakshadweep,2009,Jail Breaks,0,0,0,0,0
Lakshadweep,2009,Clashes/Group Clashes Etc,0,0,0,0,0
Lakshadweep,2009,Firings In Jail,0,0,0,0,0
Lakshadweep,2010,Jail Breaks,0,0,0,0,0
Lakshadweep,2010,Clashes/Group Clashes Etc,0,0,0,0,0
Lakshadweep,2010,Firings In Jail,0,0,0,0,0
Lakshadweep,2011,Jail Breaks,0,0,0,0,0
Lakshadweep,2011,Clashes/Group Clashes Etc,0,0,0,0,0
Lakshadweep,2011,Firings In Jail,0,0,0,0,0
Lakshadweep,2012,Jail Breaks,0,0,0,0,0
Lakshadweep,2012,Clashes/Group Clashes Etc,0,0,0,0,0
Lakshadweep,2012,Firings In Jail,0,0,0,0,0
Pondicherry,2001,Jail Breaks,0,0,0,0,0
Pondicherry,2001,Clashes/Group Clashes Etc,0,0,0,0,0
Pondicherry,2001,Firings In Jail,0,0,0,0,0
Pondicherry,2002,Jail Breaks,0,0,0,0,0
Pondicherry,2002,Clashes/Group Clashes Etc,0,0,0,0,0
Pondicherry,2002,Firings In Jail,0,0,0,0,0
Pondicherry,2003,Jail Breaks,0,0,0,0,0
Pondicherry,2003,Clashes/Group Clashes Etc,0,0,0,0,0
Pondicherry,2003,Firings In Jail,0,0,0,0,0
Pondicherry,2004,Jail Breaks,0,0,0,0,0
Pondicherry,2004,Clashes/Group Clashes Etc,0,0,0,0,0
Pondicherry,2004,Firings In Jail,0,0,0,0,0
Pondicherry,2005,Jail Breaks,0,0,0,0,0
Pondicherry,2005,Clashes/Group Clashes Etc,0,0,0,0,0
Pondicherry,2005,Firings In Jail,0,0,0,0,0
Pondicherry,2006,Jail Breaks,0,0,0,0,0
Pondicherry,2006,Clashes/Group Clashes Etc,0,0,0,0,0
Pondicherry,2006,Firings In Jail,0,0,0,0,0
Pondicherry,2007,Jail Breaks,0,0,0,0,0
Pondicherry,2007,Clashes/Group Clashes Etc,0,0,0,0,0
Pondicherry,2007,Firings In Jail,0,0,0,0,0
Pondicherry,2008,Jail Breaks,0,0,0,0,0
Pondicherry,2008,Clashes/Group Clashes Etc,0,0,0,0,0
Pondicherry,2008,Firings In Jail,0,0,0,0,0
Pondicherry,2009,Jail Breaks,0,0,0,0,0
Pondicherry,2009,Clashes/Group Clashes Etc,0,0,0,0,0
Pondicherry,2009,Firings In Jail,0,0,0,0,0
Pondicherry,2010,Jail Breaks,0,0,0,0,0
Pondicherry,2010,Clashes/Group Clashes Etc,0,0,0,0,0
Pondicherry,2010,Firings In Jail,0,0,0,0,0
Pondicherry,2011,Jail Breaks,0,0,0,0,0
Pondicherry,2011,Clashes/Group Clashes Etc,0,0,0,0,0
Pondicherry,2011,Firings In Jail,0,0,0,0,0
Pondicherry,2012,Jail Breaks,0,0,0,0,0
Pondicherry,2012,Clashes/Group Clashes Etc,0,0,0,0,0
Pondicherry,2012,Firings In Jail,0,0,0,0,0
Andhra Pradesh,2013,Jail Breaks,0,0,0,0,0
Andhra Pradesh,2013,Clashes/Group Clashes Etc,0,0,0,0,0
Andhra Pradesh,2013,Firings In Jail,0,0,0,0,0
Arunachal Pradesh,2013,Jail Breaks,0,0,0,0,0
Arunachal Pradesh,2013,Clashes/Group Clashes Etc,0,0,0,0,0
Arunachal Pradesh,2013,Firings In Jail,0,0,0,0,0
Assam,2013,Jail Breaks,0,0,0,0,0
Assam,2013,Clashes/Group Clashes Etc,0,0,0,0,0
Assam,2013,Firings In Jail,0,0,0,0,0
Bihar,2013,Jail Breaks,0,0,0,0,0
Bihar,2013,Clashes/Group Clashes Etc,5,17,0,0,0
Bihar,2013,Firings In Jail,0,0,0,0,0
Chhatisgarh,2013,Jail Breaks,0,0,0,0,0
Chhatisgarh,2013,Clashes/Group Clashes Etc,0,0,0,1,0
Chhatisgarh,2013,Firings In Jail,0,0,0,0,0
Goa,2013,Jail Breaks,0,0,0,0,0
Goa,2013,Clashes/Group Clashes Etc,0,0,0,0,0
Goa,2013,Firings In Jail,0,0,0,0,0
Gujarat,2013,Jail Breaks,0,0,0,0,0
Gujarat,2013,Clashes/Group Clashes Etc,0,0,0,0,0
Gujarat,2013,Firings In Jail,0,0,0,0,0
Haryana,2013,Jail Breaks,0,0,0,0,0
Haryana,2013,Clashes/Group Clashes Etc,13,28,1,0,0
Haryana,2013,Firings In Jail,0,0,0,0,0
Himachal Pradesh,2013,Jail Breaks,0,0,0,0,0
Himachal Pradesh,2013,Clashes/Group Clashes Etc,0,0,0,0,0
Himachal Pradesh,2013,Firings In Jail,0,0,0,0,0
Jammu & Kashmir,2013,Jail Breaks,0,0,0,0,0
Jammu & Kashmir,2013,Clashes/Group Clashes Etc,1,1,0,0,0
Jammu & Kashmir,2013,Firings In Jail,0,0,0,0,0
Jharkhand,2013,Jail Breaks,0,0,0,0,0
Jharkhand,2013,Clashes/Group Clashes Etc,1,0,1,0,0
Jharkhand,2013,Firings In Jail,0,0,0,0,0
Karnataka,2013,Jail Breaks,0,0,0,0,0
Karnataka,2013,Clashes/Group Clashes Etc,2,2,2,0,0
Karnataka,2013,Firings In Jail,0,0,0,0,0
Kerala,2013,Jail Breaks,0,0,0,0,0
Kerala,2013,Clashes/Group Clashes Etc,3,3,2,0,0
Kerala,2013,Firings In Jail,0,0,0,0,0
Madhya Pradesh,2013,Jail Breaks,2,0,0,0,0
Madhya Pradesh,2013,Clashes/Group Clashes Etc,13,2,1,1,0
Madhya Pradesh,2013,Firings In Jail,0,0,0,0,0
Maharashtra,2013,Jail Breaks,0,0,0,0,0
Maharashtra,2013,Clashes/Group Clashes Etc,6,4,2,0,0
Maharashtra,2013,Firings In Jail,1,1,0,0,0
Manipur,2013,Jail Breaks,0,0,0,0,0
Manipur,2013,Clashes/Group Clashes Etc,0,0,0,0,0
Manipur,2013,Firings In Jail,0,0,0,0,0
Meghalaya,2013,Jail Breaks,1,1,0,1,0
Meghalaya,2013,Clashes/Group Clashes Etc,0,0,0,0,0
Meghalaya,2013,Firings In Jail,0,0,0,0,0
Mizoram,2013,Jail Breaks,0,0,0,0,0
Mizoram,2013,Clashes/Group Clashes Etc,0,0,0,0,0
Mizoram,2013,Firings In Jail,0,0,0,0,0
Nagaland,2013,Jail Breaks,0,0,0,0,0
Nagaland,2013,Clashes/Group Clashes Etc,0,0,0,0,0
Nagaland,2013,Firings In Jail,0,0,0,0,0
Orissa,2013,Jail Breaks,0,0,0,0,0
Orissa,2013,Clashes/Group Clashes Etc,2,1,0,0,0
Orissa,2013,Firings In Jail,1,0,0,1,0
Punjab,2013,Jail Breaks,0,0,0,0,0
Punjab,2013,Clashes/Group Clashes Etc,2,4,0,0,0
Punjab,2013,Firings In Jail,0,0,0,0,0
Rajasthan,2013,Jail Breaks,1,1,1,0,0
Rajasthan,2013,Clashes/Group Clashes Etc,25,8,1,0,0
Rajasthan,2013,Firings In Jail,1,1,0,0,0
Sikkim,2013,Jail Breaks,0,0,0,0,0
Sikkim,2013,Clashes/Group Clashes Etc,0,0,0,0,0
Sikkim,2013,Firings In Jail,0,0,0,0,0
Tamilnadu,2013,Jail Breaks,0,0,0,0,0
Tamilnadu,2013,Clashes/Group Clashes Etc,0,0,0,0,0
Tamilnadu,2013,Firings In Jail,0,0,0,0,0
Tripura,2013,Jail Breaks,0,0,0,0,0
Tripura,2013,Clashes/Group Clashes Etc,0,0,0,0,0
Tripura,2013,Firings In Jail,0,0,0,0,0
Uttar Pradesh,2013,Jail Breaks,1,0,0,0,0
Uttar Pradesh,2013,Clashes/Group Clashes Etc,2,4,1,0,0
Uttar Pradesh,2013,Firings In Jail,0,0,0,0,0
Uttaranchal,2013,Jail Breaks,0,0,0,0,0
Uttaranchal,2013,Clashes/Group Clashes Etc,0,0,0,0,0
Uttaranchal,2013,Firings In Jail,0,0,0,0,0
West Bengal,2013,Jail Breaks,0,0,0,0,0
West Bengal,2013,Clashes/Group Clashes Etc,22,24,1,0,0
West Bengal,2013,Firings In Jail,0,0,0,0,0
A & N Islands,2013,Jail Breaks,0,0,0,0,0
A & N Islands,2013,Clashes/Group Clashes Etc,0,0,0,0,0
A & N Islands,2013,Firings In Jail,0,0,0,0,0
Chandigarh,2013,Jail Breaks,0,0,0,0,0
Chandigarh,2013,Clashes/Group Clashes Etc,0,0,0,0,0
Chandigarh,2013,Firings In Jail,0,0,0,0,0
D & N Haveli,2013,Jail Breaks,0,0,0,0,0
D & N Haveli,2013,Clashes/Group Clashes Etc,0,0,0,0,0
D & N Haveli,2013,Firings In Jail,0,0,0,0,0
Daman & Diu,2013,Jail Breaks,0,0,0,0,0
Daman & Diu,2013,Clashes/Group Clashes Etc,0,0,0,0,0
Daman & Diu,2013,Firings In Jail,0,0,0,0,0
Delhi,2013,Jail Breaks,0,0,0,0,0
Delhi,2013,Clashes/Group Clashes Etc,106,194,0,1,0
Delhi,2013,Firings In Jail,0,0,0,0,0
Lakshadweep,2013,Jail Breaks,0,0,0,0,0
Lakshadweep,2013,Clashes/Group Clashes Etc,0,0,0,0,0
Lakshadweep,2013,Firings In Jail,0,0,0,0,0
Pondicherry,2013,Jail Breaks,0,0,0,0,0
Pondicherry,2013,Clashes/Group Clashes Etc,0,0,0,0,0
Pondicherry,2013,Firings In Jail,0,0,0,0,0
